word	raw_word_frequency_sdewac	log10_word_frequency_sdewac	raw_lemma_frequency_sdewac	log10_lemma_frequency_sdewac
Lobbyarbeit	1554	3.1914510144648953	1554	3.1914510144648953	
Verstümmelung	750	2.8750612633917	1069	3.028977705208778	
Aktenzeichen	2028	3.3070679506612985	2126	3.327563260187278	
Nazizeit	1517	3.1809855807867304	1529	3.1844074854123203	
Fidel	1802	3.255754786643044	1772	3.248463717551032	
Anwärter	1798	3.25478968739721	2039	3.30941722577814	
Salzgitter	1861	3.269746373130767	1950	3.290034611362518	
Aktionismus	1471	3.16761267272753	1473	3.168202746842631	
Spendengeld	64	1.806179973983887	1412	3.149834696715785	
Momentaufnahme	902	2.9552065375419416	1741	3.240798771117331	
Sachkenntnis	1417	3.1513698502474603	1589	3.2011238972073794	
Stimmungslage	925	2.9661417327390325	1073	3.030599721965951	
Staatschef	2384	3.377306251068199	3819	3.581949658373318	
Gemeinschaftsaufgabe	1191	3.0759117614827773	1638	3.2143138974244	
Glaubensrichtung	408	2.61066016308988	1192	3.076276255404218	
Staatlichkeit	1243	3.094471128641645	1244	3.0948203803548	
Odenwald	1258	3.0996806411092503	1603	3.204933522354145	
Aussichtspunkt	637	2.8041394323353503	1044	3.0187004986662433	
Kulturdenkmal	380	2.57978359661681	1351	3.130655349022031	
Wahlfreiheit	1601	3.2043913319193	1605	3.205475036740891	
Polarisierung	2179	3.338257230246256	2430	3.385606273598312	
Biomedizin	1027	3.0115704435972783	1034	3.0145205387579237	
Knotenpunkt	871	2.9400181550076634	1731	3.238297067875394	
Kreuzigung	1544	3.188647295999717	1581	3.198931869932209	
Investitionszulage	929	2.968015713993642	1089	3.037027879755775	
Widerstandsbewegung	852	2.9304395947667	1109	3.04493154614916	
Vorkaufsrecht	852	2.9304395947667	1208	3.082066934285113	
Kavallerie	1464	3.165541076722373	1467	3.166430113843283	
Vorwissen	1243	3.094471128641645	1244	3.0948203803548	
Filmfestival	1018	3.00774777800074	1617	3.2087100199064014	
Sparen	3624	3.5591881890047756	3420	3.534026106056135	
Finanzkrise	1761	3.245759355967277	2246	3.351409751925439	
Kirchenkreis	906	2.957128197676813	2132	3.328787200354535	
Lebensgewohnheit	24	1.3802112417116061	1391	3.1433271299920467	
Kindergruppe	683	2.8344207036815328	1238	3.0927206446840994	
Raumsonde	1010	3.0043213737826426	1415	3.150756439860309	
Schutzimpfung	629	2.798650645445269	1300	3.113943352306837	
Talmud	1008	3.0034605321095067	1011	3.004751155591001	
Krisensituation	721	2.857935264719429	2085	3.3191060593097763	
Wohnform	439	2.6424645202421213	1436	3.1571544399062814	
Weingarten	893	2.9508514588885464	1165	3.0663259253620376	
Einübung	1086	3.035829825252828	1102	3.042181594515766	
Waise	469	2.6711728427150834	2137	3.3298045221640695	
Lebensrecht	1068	3.0285712526925375	1338	3.1264561134318045	
Sonett	411	2.6138418218760693	1085	3.0354297381845483	
Leitidee	629	2.798650645445269	1012	3.0051805125037805	
Untertitel	4683	3.67052415778208	4788	3.680154141734373	
Endergebnis	1528	3.184123354239671	1799	3.2550311633455515	
Übertragbarkeit	1182	3.0726174765452368	1189	3.0751818546186915	
Hörspiel	2408	3.381656482585787	4576	3.6604860157849677	
Hebung	992	2.9965116721541785	1101	3.041787318971752	
Sternwarte	1397	3.1451964061141817	1397	3.1451964061141817	
Ausgangssperre	721	2.857935264719429	1012	3.0051805125037805	
Vorbildfunktion	1587	3.2005769267548483	1614	3.2079035303860515	
Militärschlag	921	2.964259630196849	1519	3.1815577738627865	
Albaner	2459	3.390758528738717	3249	3.511749711344983	
Oberschule	1034	3.0145205387579237	1375	3.1383026981662816	
Löwenanteil	1186	3.074084689028244	1189	3.0751818546186915	
Jugendarbeitslosigkeit	1433	3.1562461903973444	1433	3.1562461903973444	
Siegerin	1193	3.076640443670342	1349	3.1300119496719043	
Sprungbrett	1017	3.0073209529227447	1061	3.025715383901341	
Reichsmark	1062	3.0261245167454502	1062	3.0261245167454502	
Modern	2232	3.348694190265541	2049	3.311541958401195	
Endlager	1591	3.2016701796465816	2003	3.3016809492935764	
Reichsstadt	1071	3.029789470831856	1559	3.192846115188842	
Krankengeld	1717	3.2347702951609167	1993	3.2995072987004876	
Befall	2206	3.343605508104172	2384	3.377306251068199	
Forschungsansatz	381	2.5809249756756194	1348	3.129689892199301	
Gerade	63811	4.804895550625822	1475	3.1687920203141817	
Gedichtband	1041	3.017450729510536	1564	3.1942367487238292	
Krebsrisiko	992	2.9965116721541785	1127	3.0519239160461065	
Segelschiff	487	2.6875289612146345	1006	3.0025979807199086	
Alterung	1355	3.1319392952104246	1356	3.1322596895310446	
Brechung	774	2.8887409606828927	1007	3.003029470553618	
Entscheid	938	2.9722028383790646	1259	3.1000257301078626	
Forschungsgruppe	1591	3.2016701796465816	2080	3.3180633349627615	
Tibeter	2081	3.318272080211627	2617	3.417803722639881	
After	1737	3.2397998184470986	1776	3.249442961442582	
Einschreibung	2277	3.3573630306151427	2535	3.403977963669355	
Postmoderne	2806	3.448087666692341	2647	3.422753941301348	
Klappentext	1023	3.00987563371216	1119	3.04883008652835	
Wirkungsgrad	2105	3.323252100171687	2675	3.427323786357247	
Luftdruck	1268	3.1031192535457137	1393	3.1439511164239633	
Einzugsbereich	1190	3.0755469613925306	1501	3.1763806922432702	
Einbettung	1841	3.265053788504015	1841	3.265053788504015	
Hochdruck	1265	3.1020905255118367	1267	3.1027766148834415	
Ehescheidung	739	2.868644438394826	1007	3.003029470553618	
Entdecken	1937	3.287129620719111	1320	3.12057393120585	
Operator	495	2.694605198933569	1220	3.0863598306747484	
Volt	1549	3.190051417759206	1567	3.1950689964685903	
Kontaktadresse	685	2.8356905714924254	1649	3.217220655644519	
Interessengemeinschaft	1813	3.258397804095509	2095	3.3211840273023143	
Kreisverkehr	1043	3.018284308426531	1300	3.113943352306837	
Spitzenposition	1355	3.1319392952104246	1888	3.27600198996205	
Bundesstiftung	1517	3.1809855807867304	1517	3.1809855807867304	
Sklerose	1533	3.1855421548543754	1536	3.1863912156954934	
Pauschalreise	461	2.663700925389648	1317	3.119585774961784	
Nationalhymne	1181	3.072249897613515	1298	3.1132746924643504	
Zahlenwert	495	2.694605198933569	1100	3.041392685158225	
Gastgeberin	648	2.8115750058705933	1103	3.0425755124401905	
Besonnenheit	1122	3.0499928569201424	1124	3.0507663112330423	
Preisniveau	1325	3.1222158782728267	1620	3.2095150145426308	
Fastenzeit	1526	3.1835545336188615	1600	3.204119982655925	
Machen	7162	3.855034316675884	1331	3.124178055474675	
Lebenshilfe	2664	3.4255342204982635	2803	3.447623097760286	
Beat	1760	3.24551266781415	3708	3.5691397254724597	
Anglistik	1448	3.1607685618611283	1466	3.166133970305109	
Landesliste	1191	3.0759117614827773	1668	3.22219604630172	
Ehrenamtliche	1864	3.2704459080179626	2999	3.476976465759527	
Terrororganisation	971	2.9872192299080047	1761	3.245759355967277	
Windkraft	1736	3.2395497208404733	1738	3.2400497721126476	
Sportanlage	453	2.656098202012832	1499	3.1758016328482794	
Gesundheitsbehörde	525	2.720159303405957	1229	3.0895518828864543	
Entwicklungskonzept	445	2.6483600109809315	1043	3.018284308426531	
Landschaftsplanung	1226	3.0884904701823963	1240	3.093421685162235	
Weltausstellung	1909	3.280805928393667	2215	3.3453737305590883	
Romanze	1104	3.0429690733931802	1375	3.1383026981662816	
Erwerbslosigkeit	1161	3.064832219738574	1163	3.0655797147284485	
Prothese	1243	3.094471128641645	2291	3.3600250891893975	
Blutzucker	1525	3.1832698436828046	1846	3.266231696689893	
Weiterbildungsangebot	491	2.6910814921229687	1799	3.2550311633455515	
Veranstaltungsort	2000	3.3010299956639813	2957	3.4708513245261177	
Kindergartenplatz	652	2.81424759573192	1293	3.111598524880394	
Arthrose	1513	3.179838928023187	1724	3.236537261488694	
Stengel	834	2.921166050637739	1774	3.2489536154957075	
Rangliste	1485	3.171726453653231	1777	3.2496874278053016	
Silizium	1038	3.016197353512439	1040	3.0170333392987803	
Verkehrsplanung	955	2.9800033715837464	1009	3.0038911662369108	
Staatsoper	1943	3.2884728005997825	1955	3.2911467617318855	
Gerichtsstand	1505	3.1775364999298623	1506	3.177824971864682	
Pfeffer	9804	3.99140330258004	9916	3.996336518095784	
Außenbereich	1968	3.2940250940953226	2292	3.3602146132953523	
Fanclub	626	2.7965743332104296	1041	3.017450729510536	
Proseminar	1882	3.274619619091238	2395	3.379305517750582	
Nachbau	1075	3.031408464251624	1385	3.1414497734004674	
Sozialpädagoge	417	2.6201360549737576	1798	3.25478968739721	
Oberliga	2422	3.3841741388070337	2497	3.397418542351348	
Remis	2005	3.3021143769562014	1991	3.2990712600274095	
Zähler	2766	3.441852175773292	3786	3.578180609627778	
Weltmeisterschaft	3240	3.510545010206612	4588	3.66162340922923	
Titelverteidiger	1547	3.1894903136993675	1610	3.2068258760318495	
Klassenerhalt	2446	3.3884564527002667	2499	3.39776625612645	
Auftaktveranstaltung	1682	3.2258259914618934	1750	3.2430380486862944	
Strahlentherapie	2056	3.3130231103232384	2058	3.313445370426414	
Solo	1852	3.2676409823459154	2910	3.4638929889859074	
Plattenfirma	1425	3.153814864344529	2461	3.391111613702803	
Buchmesse	2845	3.45408227073109	2973	3.473194909204938	
Truhe	1170	3.0681858617461617	1578	3.1981069988734014	
Einsiedler	1028	3.011993114659257	1189	3.0751818546186915	
Hexerei	1088	3.036628895362161	1091	3.037824750588342	
Fremdsprachenkenntnis	15	1.1760912590556813	1052	3.02201573981772	
Atemwegserkrankung	109	2.037426497940624	1006	3.0025979807199086	
Kalif	871	2.9400181550076634	2179	3.338257230246256	
Kultusminister	3371	3.527758752520972	3835	3.583765368285	
Sketch	342	2.534026106056135	1026	3.0111473607757975	
Bürgerentscheid	900	2.9542425094393248	1343	3.1280760126687155	
Geschäftsführerin	3194	3.5043349118024643	3335	3.523095838252568	
Magister	2601	3.415140352195873	2639	3.4214393902200495	
Hauptdarstellerin	1101	3.041787318971752	1258	3.0996806411092503	
Dauerausstellung	1284	3.1085650237328344	1382	3.1405080430381798	
Ostseeraum	1009	3.0038911662369108	1009	3.0038911662369108	
Baubeginn	2279	3.357744325180376	2353	3.3716219271760215	
Hanse	1973	3.295127085252191	2113	3.3248994970523134	
Bildungsangebot	851	2.929929560084588	2904	3.462996612028056	
Stellvertreterin	1129	3.052693941924968	1506	3.177824971864682	
Expertenkommission	1550	3.1903316981702914	1674	3.2237554536572413	
Kopenhagener	1066	3.0277572046905536	1066	3.0277572046905536	
Wahlberechtigte	918	2.9628426812012423	3719	3.570426178358973	
Fachhandel	1438	3.1577588860468637	1500	3.1760912590556813	
Kunsthalle	2354	3.371806458507416	2410	3.3820170425748683	
Einwohnerin	115	2.060697840353612	1252	3.097604328874411	
Stadtentwicklung	6143	3.7883805153195635	6188	3.79155030502733	
Superstar	2193	3.341038631677523	3270	3.514547752660286	
Ausleihe	1413	3.1501421618485588	1850	3.2671717284030137	
Verwaltungshandeln	747	2.873320601815399	1142	3.0576661039098294	
Wahltag	1712	3.2335037603411343	1928	3.285107029566812	
Zukunftsfähigkeit	2222	3.346744054604849	2223	3.3469394626989906	
Beamtenverhältnis	1108	3.044539760392411	1334	3.1251558295805304	
Wirtschaftsförderung	4337	3.637189422148762	4407	3.644143050509919	
Einzelhandel	5990	3.7774268223893115	7660	3.884228769632604	
Embargo	1571	3.1961761850399735	2572	3.4102709642521845	
Sujet	879	2.9439888750737717	1619	3.2092468487533736	
Solaranlage	1289	3.110252917353403	2612	3.4169731726030363	
Landrat	8072	3.906981153228854	9909	3.9960298284110767	
Europameister	1559	3.192846115188842	1659	3.219846386024361	
Einzahlung	865	2.9370161074648142	1751	3.243286146083446	
Saisonende	1149	3.060320028688285	1150	3.060697840353612	
Gala	1255	3.098643725817057	1446	3.160168292958512	
Tarifpolitik	2147	3.331832044436249	2150	3.3324384599156054	
Landesvorsitzende	1308	3.1166077439882485	3140	3.496929648073215	
Gesamtergebnis	1117	3.0480531731156093	1301	3.1142772965615864	
Leistungssport	1315	3.1189257528257768	1519	3.1815577738627865	
Hockey	1056	3.0236639181977933	1081	3.0338256939533106	
Ruderer	891	2.949877704036875	1095	3.0394141191761372	
Laudatio	2003	3.3016809492935764	2074	3.316808752053022	
Schlagabtausch	1021	3.0090257420869104	1093	3.038620161949703	
Unentschieden	2775	3.443262987458695	2765	3.441695135640717	
Projektwoche	942	2.9740509027928774	1339	3.126780577012009	
Schriftführer	1533	3.1855421548543754	1631	3.212453961040276	
Sportlerin	356	2.5514499979728753	1173	3.0692980121155293	
Nationalspieler	2874	3.458486763798207	3230	3.509202522331103	
Felge	609	2.784617292632875	1276	3.1058506743851435	
Verwender	856	2.9324737646771535	1219	3.0860037056183818	
Versorger	1124	3.0507663112330423	1398	3.1455071714096627	
Reisepreis	1166	3.0666985504229953	2015	3.3042750504771283	
Gesundheitsförderung	4090	3.611723308007342	4094	3.6121478383264867	
Frauenpolitik	1100	3.041392685158225	1106	3.0437551269686796	
Arbeitskampf	1646	3.216429830876251	2813	3.449169732165201	
Sportwissenschaft	1091	3.037824750588342	1335	3.125481265700594	
Umsteigen	1082	3.0342272607705505	1102	3.042181594515766	
Verkehrsunternehmen	1730	3.2380461031287955	1854	3.2681097298084785	
Fallgruppe	609	2.784617292632875	1303	3.1149444157125847	
Forscherin	713	2.8530895298518657	1776	3.249442961442582	
Pfälzer	1550	3.1903316981702914	1642	3.215373152783422	
Quiz	1616	3.208441356438567	1636	3.2137832993353044	
Fachsemester	1641	3.215108581053093	1802	3.255754786643044	
Informationsmaterial	2551	3.40671045860979	3473	3.5407047833107623	
Anamnese	1620	3.2095150145426308	1721	3.2357808703275603	
Studienleistung	251	2.399673721481038	2399	3.380030247967831	
Erstsemester	1012	3.0051805125037805	1280	3.1072099696478683	
Prüfungsleistung	1168	3.067442842776381	2849	3.454692449239477	
Geschlechterforschung	1557	3.1922886125681202	1557	3.1922886125681202	
Studiendauer	1123	3.050379756261458	1123	3.050379756261458	
Bewerbungsfrist	814	2.910624404889201	1055	3.0232524596337114	
Predigttext	1154	3.0622058088197126	1306	3.115943176939055	
Gleichstellungsbeauftragte	959	2.9818186071706636	1917	3.282622112878063	
Bewerberin	1305	3.1156105116742996	4663	3.668665415454492	
Prüfungsordnung	2874	3.458486763798207	4159	3.6189889203649335	
Lehrerausbildung	2608	3.4163075870598827	2611	3.4168068718229443	
Bioethik	1238	3.0927206446840994	1246	3.095518042323151	
Rektorat	1389	3.1427022457376155	1923	3.28397928423848	
Kandidatin	2486	3.395501124305626	4546	3.657629431388952	
Polizeisprecher	992	2.9965116721541785	1062	3.0261245167454502	
Staatskanzlei	2652	3.4235735197327357	2786	3.4449811120879446	
Altenhilfe	1190	3.0755469613925306	1191	3.0759117614827773	
Bürokratieabbau	1251	3.09725730969342	1252	3.097604328874411	
Malteser	1477	3.1693804953119495	1599	3.2038484637462346	
Olympiasieger	1238	3.0927206446840994	1321	3.1209028176145273	
Schnäppchen	2031	3.307709923404807	2041	3.3098430047160705	
Standesbeamte	303	2.4814426285023052	1056	3.0236639181977933	
Blutuntersuchung	735	2.8662873390841948	1210	3.0827853703164503	
Wohnumfeld	1247	3.0958664534785427	1676	3.2242740142942576	
Erziehungsgeld	1673	3.2234959409623944	1941	3.2880255353883627	
Allergiker	1226	3.0884904701823963	1531	3.1849751906982613	
Zähneputzen	1041	3.017450729510536	1041	3.017450729510536	
Krankengymnastik	1331	3.124178055474675	1336	3.125806458139527	
Leichtathletik	1769	3.2477278329097232	1911	3.281260687055013	
Läuferin	406	2.6085260335771943	1690	3.2278867046136734	
Jenaer	2153	3.3330440298234874	2160	3.334453751150931	
Startnummer	802	2.9041743682841634	1103	3.0425755124401905	
Herzogtum	1607	3.2060158767633444	2477	3.393926006585837	
Grundschuld	1486	3.1720188094245567	1988	3.2984163800612945	
Rechtsgeschäft	1308	3.1166077439882485	2595	3.414137362184477	
Geschäftsanteil	406	2.6085260335771943	1615	3.2081725266671217	
Konkursverfahren	652	2.81424759573192	1140	3.0569048513364727	
Fristsetzung	1225	3.0881360887005513	1282	3.1078880251827985	
Gesundheitsgefahr	301	2.4785664955938436	1484	3.171433900943008	
Hausrat	1046	3.0195316845312554	1177	3.0707764628434346	
Rechtsgrund	1057	3.024074987307426	1835	3.263636068588108	
Bauträger	1455	3.162862993321926	1842	3.26528962586083	
Lohnfortzahlung	1118	3.0484418035504044	1162	3.065206128054312	
Amtsblatt	2138	3.330007700872759	2368	3.374381698050882	
Verrechnung	1655	3.2187979981117376	1789	3.252610340567373	
Gesamtumsatz	1365	3.1351326513767748	1955	3.2911467617318855	
Erzbistum	1585	3.2000292665537704	2438	3.387033701282363	
Antragsgegnerin	4977	3.696967640744023	4979	3.6971421262754594	
Gewerbefläche	155	2.1903316981702914	1260	3.100370545117563	
Schutzzweck	1150	3.060697840353612	1150	3.060697840353612	
Rechtsfehler	1591	3.2016701796465816	1849	3.2669369111591733	
Bruttoeinkommen	689	2.8382192219076257	1093	3.038620161949703	
Wohnungsunternehmen	1871	3.27207378750001	1986	3.2979792441593623	
Berufungsverfahren	1842	3.26528962586083	2290	3.359835482339888	
Pfändung	1223	3.0874264570362855	1437	3.157456768134226	
Nettoeinkommen	1322	3.1212314551496214	1727	3.237292337567459	
Kommanditist	544	2.73559889969818	2203	3.343014497150768	
Antragsgegner	2777	3.4435758797502576	2777	3.4435758797502576	
Hauptgeschäftsführer	1893	3.277150613963797	1962	3.29269900304393	
Rechtsverhältnis	1224	3.0877814178095426	2305	3.362670929725667	
Immobilienfonds	1682	3.2258259914618934	1686	3.2268575702887237	
Steuervorteil	386	2.586587304671755	1645	3.216165902285993	
Kreditvergabe	1240	3.093421685162235	1311	3.1176026916900845	
Absolventin	299	2.4756711883244296	2439	3.3872118003137306	
Pflichtfach	578	2.761927838420529	1059	3.024895960107485	
Berufskolleg	634	2.802089257881733	1340	3.1271047983648077	
Drittmittel	1638	3.2143138974244	2618	3.417969642214737	
Studienbeginn	1473	3.168202746842631	1481	3.1705550585212086	
Frauenbeauftragte	1184	3.073351702386901	2342	3.369586890736344	
Fachgesellschaft	371	2.569373909615046	1970	3.294466226161593	
Kulturraum	769	2.885926339801431	1244	3.0948203803548	
Grünanlage	698	2.843855422623161	2234	3.34908316877959	
Datierung	1167	3.0670708560453703	1363	3.1344958558346736	
Rechtschreibreform	1537	3.1866738674997452	1552	3.1908917169221698	
Grabmal	931	2.9689496809813427	1508	3.178401341533755	
Ortsverband	502	2.7007037171450192	1203	3.0802656273398448	
Städtepartnerschaft	907	2.957607287060095	1550	3.1903316981702914	
Kreisverwaltung	2074	3.316808752053022	2209	3.344195715871435	
Vita	2058	3.313445370426414	2187	3.339848783037637	
Amputation	811	2.909020854211156	1243	3.094471128641645	
Landesverwaltung	1449	3.1610683854711747	1558	3.1925674533365456	
Vorbereitungsdienst	1635	3.2135177569963047	2142	3.330819466495837	
Realschule	5222	3.7178368674869255	7859	3.895367288773362	
Ausbildungsverhältnis	559	2.747411807886423	1082	3.0342272607705505	
Bildungsstand	998	2.999130541287371	1073	3.030599721965951	
Kopfball	1535	3.1861083798132053	1633	3.212986184736668	
Gegentor	611	2.7860412102425545	1348	3.129689892199301	
Kroate	339	2.530199698203082	2299	3.361538971269279	
Tabellenführer	1669	3.222456336679247	1744	3.2415464805965484	
Tabellenplatz	1476	3.1690863574870227	1581	3.198931869932209	
Freistoß	2254	3.3529539117100877	2903	3.4628470358316736	
Regionalliga	2934	3.4674601095072637	3089	3.4898179083014504	
Torchance	560	2.7481880270062002	1898	3.278296208091274	
Unfallversicherung	3015	3.47928731647617	3198	3.504878459410216	
Rechtsgut	601	2.7788744720027396	2110	3.3242824552976926	
Zivilprozeßordnung	1038	3.016197353512439	1691	3.2281436075977417	
Landesgesetz	528	2.722633922533812	1371	3.1370374547895126	
Landschaftsschutzgebiet	560	2.7481880270062002	1079	3.0330214446829107	
Kulturamt	805	2.9057958803678687	1108	3.044539760392411	
Begegnungsstätte	1141	3.0572856444182146	1373	3.137670537236755	
Spezialgebiet	1072	3.0301947853567515	1823	3.2607866686549762	
Katastrophenschutz	1449	3.1610683854711747	1858	3.269045709657623	
Geburtsstadt	1108	3.044539760392411	1116	3.04766419460156	
Gesamtkunstwerk	999	2.9995654882259823	1220	3.0863598306747484	
Kirchenchor	751	2.8756399370041685	1098	3.040602340114073	
Fachlehrer	933	2.9698816437465	1203	3.0802656273398448	
Partnerschule	580	2.7634279935629373	1006	3.0025979807199086	
Nationalmannschaft	4901	3.6902847025126295	5311	3.725176301419137	
Gewerkschafterin	209	2.3201462861110542	1137	3.0557604646877348	
Flächentarifvertrag	893	2.9508514588885464	1763	3.246252312299322	
Tarifrunde	1379	3.13956426617585	1575	3.197280558125619	
Weihnachtsgeld	2489	3.3960248966085933	3058	3.4854374810763016	
Gewerkschaftstag	843	2.9258275746247424	1218	3.0856472882968564	
Putschversuch	805	2.9057958803678687	1094	3.039017321997412	
Debüt	3175	3.5017437296279947	3423	3.534406899137877	
Kommunalwahl	1751	3.243286146083446	4479	3.651181062444688	
Kriegspartei	523	2.718501688867274	1412	3.149834696715785	
Straßensperre	342	2.534026106056135	1085	3.0354297381845483	
Spitzensteuersatz	955	2.9800033715837464	1512	3.1795517911651876	
Biosphärenreservat	803	2.904715545278681	1549	3.190051417759206	
Viertelfinale	1857	3.2688119037397803	1907	3.280350693046006	
Landessportbund	472	2.673941998634088	1008	3.0034605321095067	
Fachverband	971	2.9872192299080047	2533	3.403635189790548	
Parodie	1527	3.1838390370564214	1968	3.2940250940953226	
Des	20080	4.302763708472982	2358	3.3725438007590705	
Eßlöffel	602	2.7795964912578244	2169	3.336259552014193	
Judenfrage	991	2.9960736544852753	1003	3.0013009330204183	
Foul	2321	3.3656751404559175	3246	3.511348515490213	
Blutzuckerspiegel	1208	3.082066934285113	1451	3.161667412437736	
Ökumene	3101	3.4915017662373264	3108	3.4924810101288766	
Logistik	6225	3.794139355767774	6286	3.7983743766815614	
Fahrschein	637	2.8041394323353503	1168	3.067442842776381	
Überfahrt	1392	3.1436392352745433	1471	3.16761267272753	
Planfeststellungsverfahren	1727	3.237292337567459	2111	3.3244882333076564	
Aquarell	405	2.6074550232146687	1431	3.1556396337597765	
Kulturhauptstadt	1209	3.0824263008607717	1295	3.1122697684172707	
Roller	1417	3.1513698502474603	1501	3.1763806922432702	
Schimmelpilz	489	2.6893088591236203	1873	3.2725377773752373	
Neueinsteiger	907	2.957607287060095	1096	3.0398105541483504	
Dämmung	1048	3.0203612826477078	1052	3.02201573981772	
Englischunterricht	930	2.9684829485539352	1052	3.02201573981772	
Impressum	1729	3.2377949932739227	1869	3.271609301378832	
Verfolgungsjagd	948	2.9768083373380665	1428	3.1547282074401557	
Erbkrankheit	477	2.678518379040114	1205	3.080987046910887	
Terrorakt	343	2.5352941200427703	1537	3.1866738674997452	
Hommage	1838	3.2643455070500926	1902	3.279210512601395	
Petersilie	3132	3.495821753385906	3134	3.4960989921325716	
Betriebsratsvorsitzende	491	2.6910814921229687	1152	3.061452479087193	
Abendblatt	1032	3.0136796972911926	1290	3.110589710299249	
Spike	1345	3.128722284338427	1714	3.2340108175871793	
Blues	3774	3.5768018958289125	3955	3.597146487833695	
Berlinale	2178	3.3380578754197563	2194	3.3412366232386925	
Selbstmordattentäter	1936	3.286905352972375	1939	3.2875778090787056	
Spezialeffekt	37	1.568201724066995	1210	3.0827853703164503	
Helikopter	1233	3.090963076595732	1501	3.1763806922432702	
Spirit	1833	3.2631624649622166	2126	3.327563260187278	
Sellerie	1037	3.015778756389041	1038	3.016197353512439	
Backpulver	1117	3.0480531731156093	1123	3.050379756261458	
Blähung	35	1.5440680443502757	1353	3.131297796597623	
Auslauf	1837	3.2641091563058082	1943	3.2884728005997825	
Schlagzeuger	1490	3.173186268412274	1604	3.2052043639481447	
Apfelsaft	996	2.998259338423699	1024	3.010299956639812	
Impfschutz	1091	3.037824750588342	1172	3.068927611682072	
Rezeptur	713	2.8530895298518657	1466	3.166133970305109	
Fürbitte	1204	3.0806264869218056	1760	3.24551266781415	
Schönstatt	4097	3.6124659639531425	4167	3.619823500457278	
Generalvikar	1025	3.010723865391773	1161	3.064832219738574	
Tagesstätte	661	2.82020145948564	1062	3.0261245167454502	
Paderborner	1085	3.0354297381845483	1085	3.0354297381845483	
Mandatsträger	880	2.9444826721501687	1174	3.0696680969115957	
Javier	1431	3.1556396337597765	1435	3.156851901070011	
Unterschriftenliste	458	2.660865478003869	1031	3.0132586652835167	
Forschungszweck	53	1.7242758696007892	1362	3.1341771075767664	
Wasserburg	1069	3.028977705208778	1071	3.029789470831856	
Drahtzieher	1510	3.1789769472931693	1680	3.225309281725863	
Querverweis	144	2.1583624920952498	1170	3.0681858617461617	
Kennwort	1472	3.16790781000148	1532	3.1852587652965854	
Tarifverhandlung	105	2.0211892990699383	2385	3.3774883833761327	
Kultusministerkonferenz	4092	3.6119356250401227	4106	3.613418945034573	
Schulhaus	914	2.9609461957338317	1175	3.070037866607755	
Arbeitsblatt	981	2.9916690073799486	1932	3.2860071220794747	
Schulleben	1049	3.020775488193558	1404	3.1473671077937864	
Regierungsbezirk	1744	3.2415464805965484	3104	3.491921712586151	
Algebra	1078	3.03261876085072	1079	3.0330214446829107	
Geschäftsidee	1512	3.1795517911651876	2116	3.325515663363148	
Fachinformation	398	2.599883072073688	1106	3.0437551269686796	
Reagenzglas	1043	3.018284308426531	1246	3.095518042323151	
Sonderpädagogik	1065	3.0273496077747564	1071	3.029789470831856	
Ganztagsschule	3073	3.4875625602563782	6848	3.835563751669097	
Lesekompetenz	1170	3.0681858617461617	1171	3.068556895072363	
Machbarkeitsstudie	1086	3.035829825252828	1086	3.035829825252828	
Bildungsreform	979	2.9907826918031377	1222	3.0870712059065353	
Stadtrundfahrt	1049	3.020775488193558	1254	3.0982975364946976	
Schulamt	1228	3.089198366805149	2223	3.3469394626989906	
Grundschüler	1405	3.1476763242410986	1816	3.2591158441850663	
Kinderrecht	44	1.6434526764861874	1134	3.0546130545568877	
Leistungsnachweis	1907	3.280350693046006	4959	3.69539410829111	
Baier	842	2.9253120914996495	1115	3.0472748673841794	
Schulgesetz	1505	3.1775364999298623	2566	3.4092566520389096	
Preisgeld	1730	3.2380461031287955	2423	3.3843534141375065	
Spielzug	640	2.806179973983887	1293	3.111598524880394	
Koralle	279	2.4456042032735974	2038	3.3092041796704077	
Lehrerfortbildung	1947	3.2893659515200318	2191	3.3406423775607053	
Stundentafel	731	2.8639173769578603	1129	3.052693941924968	
Absteiger	1026	3.0111473607757975	1130	3.05307844348342	
Ausbildungsvergütung	797	2.9014583213961123	1193	3.076640443670342	
Ausbildungsberuf	1209	3.0824263008607717	3122	3.494432898726399	
Luchs	689	2.8382192219076257	1125	3.0511525224473814	
Schulart	706	2.8488047010518036	2630	3.419955748489758	
Beschilderung	1378	3.139249217571607	1483	3.1711411510283822	
Neumarkt	1434	3.1565491513317814	1480	3.1702617153949575	
Gesandte	1342	3.1277525158329733	1340	3.1271047983648077	
Verkehrsverbund	849	2.928907690243953	1410	3.14921911265538	
Bildsprache	1007	3.003029470553618	1042	3.017867718963506	
Augenhöhe	1949	3.2898118391176214	1955	3.2911467617318855	
Kubus	745	2.8721562727482928	1006	3.0025979807199086	
Indios	1051	3.021602716028242	1058	3.024485667699167	
Amtssprache	932	2.9694159123539814	1360	3.1335389083702174	
Fjord	633	2.801403710017355	1209	3.0824263008607717	
Muskat	1045	3.019116290447073	1048	3.0203612826477078	
Pier	863	2.9360107957152097	1010	3.0043213737826426	
Weltkulturerbe	1601	3.2043913319193	2007	3.3025473724874854	
Thai	1138	3.0561422620590526	1567	3.1950689964685903	
Sparte	2655	3.4240645254174877	5267	3.721563318357481	
